latitude,longitude,altitude,intensity,x,y,z,level,x_rounded,y_rounded
45.90368361,11.02823971,224.8365,59.0,4357057.317945113,4496712.813386563,1212115.358701624,lower,4357057.0,4496713.0
45.90368337,11.02823926,224.8316,73.0,4357057.340060347,4496712.798520325,1212115.308905068,lower,4357057.0,4496713.0
45.9036831,11.02823847,224.8346,52.0,4357057.374932362,4496712.792108468,1212115.2237038694,lower,4357057.0,4496713.0
45.9036693,11.02842876,224.7262,52.0,4357055.581916665,4496708.774429626,1212135.8638968684,lower,4357056.0,4496709.0
45.90367821,11.02823699,224.8368,72.0,4357057.782007051,4496712.444290654,1212115.063432163,lower,4357058.0,4496712.0
45.90367754,11.02823497,224.8378,72.0,4357057.865017685,4496712.4247431755,1212114.8442998382,lower,4357058.0,4496712.0
45.90367734,11.02823443,224.836,72.0,4357057.887436212,4496712.416471673,1212114.7853244452,lower,4357058.0,4496712.0
45.90366785,11.02822879,224.8338,56.0,4357058.713780507,4496711.778964256,1212114.1725346802,lower,4357059.0,4496712.0
45.90366772,11.02822808,224.8376,53.0,4357058.737033389,4496711.7825468555,1212114.096172596,lower,4357059.0,4496712.0
45.90366767,11.02822746,224.8377,60.0,4357058.750155271,4496711.788237173,1212114.0288745735,lower,4357059.0,4496712.0
45.90366736,11.02822637,224.8343,53.0,4357058.788212746,4496711.778831149,1212113.9098762826,lower,4357059.0,4496712.0
45.90362645,11.02840653,224.6053,121.0,4357059.189649589,4496705.768510885,1212133.427125176,lower,4357059.0,4496706.0
45.90362524,11.02840414,224.5201,105.0,4357059.261613379,4496705.6527594235,1212133.151330191,lower,4357059.0,4496706.0
45.90335011,11.02874426,225.0875,62.0,4357076.2335198,4496679.961498413,1212170.1887166533,lower,4357076.0,4496680.0
45.90357975,11.02816186,224.8414,60.0,4357066.61880662,4496706.101874041,1212106.9069926029,lower,4357067.0,4496706.0
45.90356906,11.02815243,224.8496,76.0,4357067.60223887,4496705.43803709,1212105.8846887862,lower,4357068.0,4496705.0
45.90366362,11.02811795,225.0632,73.0,4357060.834549124,4496713.303415989,1212102.1818450708,lower,4357061.0,4496713.0
45.90366375,11.02811769,225.061,69.0,4357060.826672214,4496713.315702202,1212102.1531944466,lower,4357061.0,4496713.0
45.9036628,11.02811757,225.046,75.0,4357060.89275227,4496713.234709377,1212102.1372959546,lower,4357061.0,4496713.0
45.90366377,11.02811734,225.059,69.0,4357060.82889021,4496713.321132149,1212102.114810232,lower,4357061.0,4496713.0
45.90366466,11.02811717,225.064,52.0,4357060.764959123,4496713.394920239,1212102.097308749,lower,4357061.0,4496713.0
45.90366288,11.02811719,225.0535,71.0,4357060.897191719,4496713.251854561,1212102.097471719,lower,4357061.0,4496713.0
45.90366387,11.02811696,225.0702,82.0,4357060.83428717,4496713.342406396,1212102.0756937715,lower,4357061.0,4496713.0
45.90366471,11.02811681,225.0672,52.0,4357060.768521578,4496713.406449031,1212102.0588334852,lower,4357061.0,4496713.0
45.90366207,11.02811694,225.0649,57.0,4357060.972230091,4496713.20209321,1212102.072508409,lower,4357061.0,4496713.0
45.90366289,11.02811684,225.0499,76.0,4357060.899101711,4496713.255396203,1212102.058781439,lower,4357061.0,4496713.0
45.90366386,11.02811664,225.0638,86.0,4357060.835412621,4496713.341997489,1212102.0397251605,lower,4357061.0,4496713.0
45.90366474,11.02811648,225.0676,68.0,4357060.771299491,4496713.414027272,1212102.0230798898,lower,4357061.0,4496713.0
45.90366295,11.02811647,225.0528,79.0,4357060.901821684,4496713.267625939,1212102.0191630267,lower,4357061.0,4496713.0
45.90366401,11.02811637,225.064,86.0,4357060.82775255,4496713.357648352,1212102.0104478728,lower,4357061.0,4496713.0
45.90366129,11.02811647,225.0595,61.0,4357061.036678766,4496713.146114029,1212102.0204446744,lower,4357061.0,4496713.0
45.90366487,11.02811625,225.0651,65.0,4357060.762775932,4496713.4256461095,1212101.9976291615,lower,4357061.0,4496713.0
45.90366227,11.02811631,225.066,54.0,4357060.966561538,4496713.227651573,1212102.0043158883,lower,4357061.0,4496713.0
45.90366308,11.02811621,225.0497,79.0,4357060.89333006,4496713.2792777335,1212101.990340241,lower,4357061.0,4496713.0
45.90366406,11.02811602,225.0676,82.0,4357060.831440963,4496713.369307137,1212101.9731348858,lower,4357061.0,4496713.0
45.90366139,11.02811607,225.0682,52.0,4357061.04066268,4496713.165929937,1212101.9786784651,lower,4357061.0,4496713.0
45.90366492,11.0281159,225.0689,65.0,4357060.766600949,4496713.437445877,1212101.9603544322,lower,4357061.0,4496713.0
45.90366233,11.02811593,225.0688,62.0,4357060.969360457,4496713.239962785,1212101.9635925863,lower,4357061.0,4496713.0
45.90366315,11.02811585,225.0546,87.0,4357060.896483995,4496713.293525771,1212101.952190171,lower,4357061.0,4496713.0
45.90366039,11.02811587,225.0565,84.0,4357061.114098794,4496713.084676795,1212101.9547251454,lower,4357061.0,4496713.0
45.90366406,11.02811569,225.0612,82.0,4357060.831928838,4496713.369810649,1212101.9360805142,lower,4357061.0,4496713.0
45.90366237,11.02811556,225.0685,57.0,4357060.971464427,4496713.24841591,1212101.9233620435,lower,4357061.0,4496713.0
45.90366319,11.0281155,225.0548,91.0,4357060.898634975,4496713.3020274155,1212101.9142267955,lower,4357061.0,4496713.0
45.90366048,11.02811547,225.062,78.0,4357061.116681879,4496713.101476545,1212101.9123468054,lower,4357061.0,4496713.0
45.90366414,11.02811533,225.0682,82.0,4357060.83573228,4496713.386299442,1212101.8983321541,lower,4357061.0,4496713.0
45.90366151,11.0281153,225.0718,55.0,4357061.045041734,4496713.189294511,1212101.8957635176,lower,4357061.0,4496713.0
45.90366243,11.0281152,225.0717,54.0,4357060.974242057,4496713.260705151,1212101.8848867791,lower,4357061.0,4496713.0
45.90365945,11.02811523,225.0516,65.0,4357061.193949379,4496713.019466301,1212101.8842991197,lower,4357061.0,4496713.0
45.90366319,11.02811516,225.0485,86.0,4357060.899338398,4496713.302753384,1212101.8761057917,lower,4357061.0,4496713.0
45.9036605,11.02811509,225.0581,84.0,4357061.118043886,4496713.106023068,1212101.8703418556,lower,4357061.0,4496713.0
45.90366424,11.02811511,225.0591,52.0,4357060.824908039,4496713.390832564,1212101.8727046684,lower,4357061.0,4496713.0
45.90366168,11.02811502,225.0732,59.0,4357061.036778881,4496713.207464132,1212101.8656300176,lower,4357061.0,4496713.0
45.90366259,11.02811492,225.0716,57.0,4357060.965739503,4496713.277056958,1212101.8544663433,lower,4357061.0,4496713.0
45.90365967,11.0281149,225.0581,56.0,4357061.185982028,4496713.045793047,1212101.8497123972,lower,4357061.0,4496713.0
45.90366337,11.02811489,225.0522,86.0,4357060.891714411,4496713.323152778,1212101.8474980213,lower,4357061.0,4496713.0
45.90366069,11.0281148,225.0609,87.0,4357061.109314856,4496713.12685243,1212101.8393904017,lower,4357061.0,4496713.0
45.90366172,11.02811466,225.0716,64.0,4357061.037847681,4496713.21484891,1212101.8262365581,lower,4357061.0,4496713.0
45.90365866,11.02811462,225.0544,65.0,4357061.26684508,4496712.970634459,1212101.8186033152,lower,4357061.0,4496713.0
45.9036626,11.02811459,225.0656,62.0,4357060.9657157585,4496713.278602883,1212101.8174884876,lower,4357061.0,4496713.0
45.90365972,11.02811452,225.0576,60.0,4357061.187311817,4496713.055017609,1212101.8083578355,lower,4357061.0,4496713.0
45.90366337,11.02811455,225.0461,73.0,4357060.892554438,4496713.324019729,1212101.8094152757,lower,4357061.0,4496713.0
45.90366077,11.0281144,225.065,86.0,4357061.111726544,4496713.141904858,1212101.7967442549,lower,4357061.0,4496713.0
45.90366178,11.02811429,225.0732,75.0,4357061.039679733,4496713.226162263,1212101.7863694676,lower,4357061.0,4496713.0
45.90365875,11.02811421,225.0579,65.0,4357061.268209381,4496712.98617636,1212101.7747566327,lower,4357061.0,4496713.0
45.90366267,11.02811421,225.069,57.0,4357060.968139662,4496713.292097489,1212101.776879959,lower,4357061.0,4496713.0
45.9036598,11.02811411,225.0599,60.0,4357061.188641324,4496713.0689531695,1212101.764281605,lower,4357061.0,4496713.0
45.90366081,11.02811403,225.0634,84.0,4357061.11294259,4496713.149441603,1212101.7562650342,lower,4357061.0,4496713.0
45.9036577,11.02811392,225.0527,63.0,4357061.351334452,4496712.9070705725,1212101.7422748536,lower,4357061.0,4496713.0
45.90366184,11.02811392,225.0749,73.0,4357061.041580085,4496713.237546107,1212101.7465215058,lower,4357061.0,4496713.0
45.90365878,11.02811382,225.0542,63.0,4357061.269070414,4496712.991776281,1212101.7317041801,lower,4357061.0,4496713.0
45.90365989,11.02811373,225.0644,56.0,4357061.190246896,4496713.084744076,1212101.7238834957,lower,4357061.0,4496713.0
45.90366086,11.02811365,225.0633,86.0,4357061.114545585,4496713.158948126,1212101.7149869883,lower,4357061.0,4496713.0
45.9036578,11.02811349,225.0574,63.0,4357061.353028045,4496712.92452275,1212101.6964861986,lower,4357061.0,4496713.0
45.90366002,11.02811356,225.0615,61.0,4357061.180566644,4496713.095169146,1212101.7048708166,lower,4357061.0,4496713.0
45.90365684,11.02811337,225.0561,58.0,4357061.429250245,4496712.852426712,1212101.683208389,lower,4357061.0,4496713.0
45.90366103,11.02811348,225.0653,84.0,4357061.105072815,4496713.175869051,1212101.6969116332,lower,4357061.0,4496713.0
45.90365801,11.02811329,225.0631,63.0,4357061.343384882,4496712.947549541,1212101.6758613356,lower,4357061.0,4496713.0
45.90366199,11.02811343,225.0684,68.0,4357061.032583254,4496713.251817365,1212101.6920758295,lower,4357061.0,4496713.0
45.90365907,11.02811324,225.0631,70.0,4357061.260929728,4496713.028917147,1212101.6704325308,lower,4357061.0,4496713.0
45.90366008,11.02811318,225.0614,63.0,4357061.181384814,4496713.105436122,1212101.663592771,lower,4357061.0,4496713.0
45.90365694,11.02811295,225.0595,67.0,4357061.429908669,4496712.86881054,1212101.6382568167,lower,4357061.0,4496713.0
45.90366108,11.02811312,225.0642,84.0,4357061.105698299,4496713.184366733,1212101.657613819,lower,4357061.0,4496713.0
45.90365807,11.0281129,225.0627,61.0,4357061.344145397,4496712.95775701,1212101.6334401416,lower,4357061.0,4496713.0
45.90365915,11.02811283,225.0655,70.0,4357061.262327535,4496713.042923198,1212101.6263754284,lower,4357061.0,4496713.0
45.90366011,11.02811281,225.0569,61.0,4357061.181404937,4496713.1101681795,1212101.6225588075,lower,4357061.0,4496713.0
45.90365702,11.02811254,225.06,92.0,4357061.430008743,4496712.881477264,1212101.5938362621,lower,4357061.0,4496713.0
45.90365815,11.02811248,225.0635,63.0,4357061.344597624,4496712.970787174,1212101.5879912137,lower,4357061.0,4496713.0
45.90365919,11.02811244,225.0623,65.0,4357061.26274525,4496713.049636022,1212101.5834186208,lower,4357061.0,4496713.0
45.90366019,11.02811242,225.0601,65.0,4357061.183054661,4496713.1244342225,1212101.5808262595,lower,4357061.0,4496713.0
45.90365713,11.02811211,225.0636,82.0,4357061.430166191,4496712.898914492,1212101.5478371868,lower,4357061.0,4496713.0
45.90365825,11.02811208,225.0677,65.0,4357061.345507964,4496712.9874309935,1212101.5453641952,lower,4357061.0,4496713.0
45.90365921,11.02811206,225.0562,77.0,4357061.2626046175,4496713.052631742,1212101.5409928313,lower,4357061.0,4496713.0
45.90365734,11.02811179,225.066,87.0,4357061.420036048,4496712.921438692,1212101.513551933,lower,4357061.0,4496713.0
45.9036584,11.02811177,225.0629,69.0,4357061.3350218,4496713.000165182,1212101.5107874102,lower,4357061.0,4496713.0
45.90365939,11.02811177,225.0565,81.0,4357061.25295287,4496713.070938381,1212101.5095631504,lower,4357061.0,4496713.0
45.90365738,11.02811138,225.0626,92.0,4357061.420611656,4496712.92831447,1212101.4683853448,lower,4357061.0,4496713.0
45.90365387,11.02811097,225.0604,53.0,4357061.70061956,4496712.666076139,1212101.4234483058,lower,4357062.0,4496713.0
45.90365845,11.02811138,225.06,72.0,4357061.334859595,4496713.007849929,1212101.4678879892,lower,4357061.0,4496713.0
45.90365517,11.02811097,225.0658,63.0,4357061.6022806745,4496712.768741239,1212101.424481275,lower,4357062.0,4496713.0
45.90365643,11.02811096,225.0749,51.0,4357061.509755495,4496712.8711246615,1212101.4251362586,lower,4357062.0,4496713.0
45.90365747,11.02811098,225.0639,87.0,4357061.420326073,4496712.942153604,1212101.425203584,lower,4357061.0,4496713.0
45.90365399,11.02811053,225.0633,53.0,4357061.69966132,4496712.683932346,1212101.3762295656,lower,4357062.0,4496713.0
45.90365851,11.02811099,225.0586,69.0,4357061.334937091,4496713.01735249,1212101.425275505,lower,4357061.0,4496713.0
45.90365526,11.02811054,225.0664,59.0,4357061.601958722,4496712.782542837,1212101.3779083276,lower,4357062.0,4496713.0
45.90365652,11.02811053,225.0757,51.0,4357061.509570145,4496712.885067242,1212101.378601569,lower,4357062.0,4496713.0
45.90365274,11.02811005,225.0589,54.0,4357061.801826994,4496712.593068842,1212101.3232713605,lower,4357062.0,4496713.0
45.90365753,11.02811058,225.0624,82.0,4357061.420482514,4496712.95173764,1212101.381486209,lower,4357061.0,4496713.0
45.90365414,11.02811009,225.0692,57.0,4357061.698397659,4496712.706184633,1212101.329584697,lower,4357062.0,4496713.0
45.90365534,11.02811012,225.0658,63.0,4357061.601454726,4496712.794586128,1212101.332191592,lower,4357062.0,4496713.0
45.90365658,11.02811013,225.0742,54.0,4357061.509726586,4496712.894651278,1212101.3348841937,lower,4357062.0,4496713.0
45.90365286,11.02810961,225.0619,51.0,4357061.800937057,4496712.61099554,1212101.2760717487,lower,4357062.0,4496713.0
45.90365771,11.02811027,225.061,82.0,4357061.409964133,4496712.96914987,1212101.347559812,lower,4357061.0,4496713.0
45.90365431,11.02810974,225.0656,53.0,4357061.687750457,4496712.721893483,1212101.2908944169,lower,4357062.0,4496713.0
45.90365554,11.02810978,225.0653,63.0,4357061.590423155,4496712.814609578,1212101.2951800735,lower,4357062.0,4496713.0
45.90365171,11.02810919,225.0604,57.0,4357061.896351746,4496712.5288689695,1212101.2301828521,lower,4357062.0,4496713.0
45.90365315,11.02810924,225.0688,54.0,4357061.788338135,4496712.643535273,1212101.2372184978,lower,4357062.0,4496713.0
45.90365446,11.0281093,225.0717,57.0,4357061.686623397,4496712.74428675,1212101.244287806,lower,4357062.0,4496713.0
45.90365563,11.02810934,225.0663,66.0,4357061.590521656,4496712.828845108,1212101.2475978811,lower,4357062.0,4496713.0
45.90365184,11.02810872,225.0629,57.0,4357061.89477722,4496712.5476595685,1212101.1796303124,lower,4357062.0,4496713.0
45.90365451,11.02810901,225.0705,53.0,4357061.686149841,4496712.751650167,1212101.212571189,lower,4357062.0,4496713.0
45.90365568,11.02810906,225.0652,63.0,4357061.589969155,4496712.836127048,1212101.216986154,lower,4357062.0,4496713.0
45.90365198,11.02810841,225.0691,60.0,4357061.892589064,4496712.567387299,1212101.1471577233,lower,4357062.0,4496713.0
45.90365329,11.0281085,225.0665,54.0,4357061.786675993,4496712.663805879,1212101.1564322168,lower,4357062.0,4496713.0
45.90365461,11.02810856,225.0698,57.0,4357061.684449638,4496712.765599769,1212101.1635780414,lower,4357062.0,4496713.0
45.90365335,11.0281082,225.0666,57.0,4357061.786452783,4496712.672998094,1212101.1238785165,lower,4357062.0,4496713.0
45.90365463,11.02810828,225.0662,57.0,4357061.684544068,4496712.768838086,1212101.1324880878,lower,4357062.0,4496713.0
45.90365344,11.0281079,225.0679,57.0,4357061.784694718,4496712.685317552,1212101.0915543644,lower,4357062.0,4496713.0
45.90365358,11.02810785,225.0675,57.0,4357061.774170211,4496712.696441735,1212101.086049043,lower,4357062.0,4496713.0
45.90365233,11.02810743,225.068,82.0,4357061.878799179,4496712.608120476,1212101.040542727,lower,4357062.0,4496713.0
45.90365369,11.02810739,225.0683,57.0,4357061.772856954,4496712.71236112,1212101.0362570705,lower,4357062.0,4496713.0
45.90364957,11.02810638,225.063,63.0,4357062.107456644,4496712.410668087,1212100.9255813707,lower,4357062.0,4496712.0
45.90365244,11.02810698,225.0687,76.0,4357061.877270371,4496712.623817398,1212100.9918173857,lower,4357062.0,4496713.0
45.90364963,11.02810605,225.0613,60.0,4357062.106445748,4496712.41904737,1212100.889426064,lower,4357062.0,4496712.0
45.90365247,11.02810667,225.0648,76.0,4357061.876816816,4496712.628060595,1212100.9574127619,lower,4357062.0,4496713.0
45.90365118,11.02810622,225.0676,53.0,4357061.9865977615,4496712.538774719,1212100.909089131,lower,4357062.0,4496713.0
45.90365123,11.02810607,225.0683,53.0,4357061.985360468,4496712.54534992,1212100.8929366195,lower,4357062.0,4496713.0
45.90364982,11.02810543,225.0636,63.0,4357062.102234385,4496712.444539196,1212100.8225488507,lower,4357062.0,4496712.0
45.90364988,11.02810528,225.0655,63.0,4357062.101031887,4496712.452720738,1212100.8066258875,lower,4357062.0,4496712.0
45.90364491,11.02810412,225.0541,54.0,4357062.5003839405,4496712.084368924,1212100.6784969005,lower,4357063.0,4496712.0
45.90365009,11.02810488,225.0636,63.0,4357062.089142756,4496712.47342957,1212100.762831996,lower,4357062.0,4496712.0
45.90364522,11.02810368,225.0581,58.0,4357062.485265356,4496712.117449094,1212100.6314885784,lower,4357062.0,4496712.0
45.90364541,11.02810315,225.061,60.0,4357062.480138574,4496712.141996159,1212100.5744979877,lower,4357062.0,4496712.0
45.90364551,11.02810282,225.0618,54.0,4357062.477695921,4496712.155179515,1212100.5388209072,lower,4357062.0,4496712.0
45.90364557,11.02810264,225.0622,58.0,4357062.475910641,4496712.162759594,1212100.519353725,lower,4357062.0,4496712.0
45.90364563,11.02810228,225.0594,60.0,4357062.4745901665,4496712.170819376,1212100.4797307155,lower,4357062.0,4496712.0
45.9036459,11.02810188,225.061,60.0,4357062.460382647,4496712.198558091,1212100.43660634,lower,4357062.0,4496712.0
45.9036442,11.02810117,225.0624,50.0,4357062.6052135965,4496712.08105799,1212100.359785115,lower,4357063.0,4496712.0
45.9036424,11.02810044,225.0663,50.0,4357062.759894822,4496711.958019579,1212100.2812705939,lower,4357063.0,4496712.0
45.90364598,11.02810133,225.0555,56.0,4357062.458446086,4496712.2091229,1212100.3758373873,lower,4357062.0,4496712.0
45.90364048,11.02809964,225.0714,59.0,4357062.925844289,4496711.827765411,1212100.195385294,lower,4357063.0,4496712.0
45.90364429,11.02810061,225.058,53.0,4357062.6033907775,4496712.093310616,1212100.2981408208,lower,4357063.0,4496712.0
45.90364259,11.0280999,225.0682,53.0,4357062.754232271,4496711.982013701,1212100.2230029511,lower,4357063.0,4496712.0
